1.9498446 0.25065654
1.9952623 0.26829068
2.0417379 0.28716542
2.0892961 0.30736803
2.1379621 0.32899193
2.1877616 0.35213712
2.2387211 0.3769106
2.2908677 0.40342695
2.3442288 0.43180878
2.3988329 0.46199663
2.4547089 0.49290345
2.5118864 0.52587789
2.5703958 0.56105827
2.630268 0.59859215
2.6915348 0.638637
2.7542287 0.68136077
2.8183829 0.7269427
2.8840315 0.77557398
2.9512092 0.82812878
3.0199517 0.88638915
3.0902954 0.94874825
3.1622777 1.0154944
3.2359366 1.0869363
3.3113112 1.1634043
3.3884416 1.2452519
3.4673685 1.3328576
3.5481339 1.4266266
3.6307805 1.5269924
3.7153523 1.634419
3.801894 1.7496187
3.8904514 1.8742208
3.9810717 2.0076968
4.0738028 2.1506785
4.1686938 2.3038428
4.2657952 2.467915
4.3651583 2.643672
4.4668359 2.8319457
4.5708819 3.0336277
4.6773514 3.2475203
4.7863009 3.4703776
4.8977882 3.7085283
5.0118723 3.9630217
5.1286138 4.2349795
5.2480746 4.5256
5.370318 4.836164
5.4954087 5.1680402
5.6234133 5.5226909
5.7543994 5.9016792
5.8884366 6.3066751
6.0255959 6.741971
6.16595 7.219869
6.3095734 7.7316424
6.4565423 8.2796923
6.6069345 8.8665902
6.7608298 9.4950897
6.9183097 10.16814
7.0794578 10.888898
7.2443596 11.660747
7.4131024 12.487308
7.5857758 13.372459
7.7624712 14.320352
7.9432823 15.338456
8.1283052 16.430811
8.3176377 17.60096
8.5113804 18.854443
8.7096359 20.197196
8.9125094 21.635575
9.1201084 23.17639
9.332543 24.826938
9.5499259 26.595032
9.7723722 28.489044
10 30.517942
10.23293 32.691331
10.471285 35.019501
10.715193 37.513477
10.964782 40.185065
11.220185 43.046916
11.481536 46.112578
11.748976 49.396566
12.022644 52.91443
12.302688 56.682824
12.589254 60.719592
12.882496 65.043844
13.182567 69.676056
13.489629 74.63816
13.803843 79.953648
14.125375 85.647688
14.454398 91.747239
14.791084 97.414064
15.135612 103.42812
15.488166 109.81347
15.848932 116.59304
16.218101 123.79115
16.595869 131.43365
16.982437 139.54798
17.378008 148.16326
17.782794 157.31043
18.197009 167.02232
18.620871 177.33379
19.054607 185.36489
19.498446 193.43537
19.952623 201.85722
20.417379 210.64575
20.892961 219.81692
21.379621 229.38739
21.877616 239.37453
22.387211 249.7965
22.908677 258.30943
23.442288 264.47767
23.988329 270.79319
24.547089 277.25953
25.118864 283.88028
25.703958 289.15524
26.30268 286.78693
26.915348 284.43802
27.542287 282.10835
28.183829 279.79776
28.840315 277.5061
29.512092 275.2332
30.199517 268.31625
30.902954 257.58291
31.622777 247.27892
32.359366 237.38712
33.113112 227.47309
33.884416 214.83465
34.673685 202.89841
35.481339 191.62534
36.307805 180.97861
37.153523 170.92341
38.01894 161.42688
38.904514 152.51656
39.810717 144.15491
40.738028 136.25169
41.686938 128.78175
42.657952 121.72136
43.651583 115.04804
44.668359 108.74059
45.708819 102.77894
46.773514 97.144135
47.863009 91.770209
48.977882 86.538673
50.118723 81.60537
51.286138 76.953299
52.480746 72.566429
53.70318 68.429641
54.954087 64.528678
56.234133 60.838003
57.543994 57.301441
58.884366 53.970463
60.255959 50.833117
61.6595 47.878148
63.095734 45.094953
64.565423 42.473548
66.069345 39.733794
67.608298 36.963624
69.183097 34.386585
70.794578 31.989212
72.443596 29.75898
74.131024 27.684237
75.857758 25.986757
77.624712 24.442786
79.432823 22.990549
81.283052 21.624594
83.176377 20.339796
85.113804 19.131333
87.096359 17.994669
89.125094 16.722229
91.201084 15.53053
93.32543 14.622411
95.499259 13.767392
97.723722 12.962368
100 12.204417
102.3293 11.510718
104.71285 10.863752
107.15193 10.253149
109.64782 9.6768651
112.20185 9.1384139
114.81536 8.645557
117.48976 8.1792908
120.22644 7.7389712
123.02688 7.3223555
125.89254 6.942019
128.82496 6.5834371
131.82567 6.2623782
134.89629 5.9675442
138.03843 5.6811876
141.25375 5.4007087
144.54398 5.1380007
147.91084 4.9078949
151.35612 4.6880944
154.88166 4.4781376
158.48932 4.2775838
162.18101 4.09276
165.95869 3.9188813
169.82437 3.7523897
173.78008 3.5929713
177.82794 3.4420904
181.97009 3.3037931
186.20871 3.1710522
190.54607 3.0383633
194.98446 2.9111063
199.52623 2.8045406
204.17379 2.7048411
208.92961 2.6073372
213.79621 2.5124713
218.77616 2.4194938
223.87211 2.3258404
229.08677 2.2392348
234.42288 2.1677512
239.88329 2.0985496
245.47089 2.0291287
251.18864 1.9617079
257.03958 1.8965273
263.0268 1.8335124
269.15348 1.7743622
275.42287 1.719538
281.83829 1.6664077
288.40315 1.6149191
295.12092 1.5650213
400.0 1.0
500.0 0.8
700.0 0.6
1000.0   0.4
1500.0   0.3
2000.0   0.22
2500.0   0.20


